subject,classname,img,filepath,file_exists,label
p081,c1,img_7380.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_7380.jpg,True,1
p081,c1,img_49094.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_49094.jpg,True,1
p081,c1,img_87799.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_87799.jpg,True,1
p081,c1,img_74326.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_74326.jpg,True,1
p081,c1,img_99479.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_99479.jpg,True,1
p081,c1,img_86967.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_86967.jpg,True,1
p081,c1,img_35964.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_35964.jpg,True,1
p081,c1,img_73034.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_73034.jpg,True,1
p081,c1,img_33173.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_33173.jpg,True,1
p081,c1,img_95090.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_95090.jpg,True,1
p081,c1,img_6347.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_6347.jpg,True,1
p081,c1,img_74573.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_74573.jpg,True,1
p081,c1,img_95820.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_95820.jpg,True,1
p081,c1,img_68893.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_68893.jpg,True,1
p081,c1,img_29400.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_29400.jpg,True,1
p081,c1,img_67327.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_67327.jpg,True,1
p081,c1,img_72447.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_72447.jpg,True,1
p081,c1,img_26914.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_26914.jpg,True,1
p081,c1,img_86992.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_86992.jpg,True,1
p081,c1,img_95566.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_95566.jpg,True,1
p081,c1,img_61485.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_61485.jpg,True,1
p081,c1,img_21385.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_21385.jpg,True,1
p081,c1,img_74308.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_74308.jpg,True,1
p081,c1,img_41665.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_41665.jpg,True,1
p081,c1,img_56869.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_56869.jpg,True,1
p081,c1,img_66053.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_66053.jpg,True,1
p081,c1,img_73485.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_73485.jpg,True,1
p081,c1,img_87958.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_87958.jpg,True,1
p081,c1,img_42169.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_42169.jpg,True,1
p081,c1,img_14428.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_14428.jpg,True,1
p081,c1,img_2298.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_2298.jpg,True,1
p081,c1,img_56524.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_56524.jpg,True,1
p081,c1,img_2217.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_2217.jpg,True,1
p081,c1,img_7368.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_7368.jpg,True,1
p081,c1,img_91135.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_91135.jpg,True,1
p081,c1,img_38696.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_38696.jpg,True,1
p081,c1,img_41412.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_41412.jpg,True,1
p081,c1,img_26944.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_26944.jpg,True,1
p081,c1,img_2975.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_2975.jpg,True,1
p081,c1,img_7227.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_7227.jpg,True,1
p081,c1,img_7317.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_7317.jpg,True,1
p081,c1,img_32209.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_32209.jpg,True,1
p081,c1,img_9061.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_9061.jpg,True,1
p081,c1,img_80211.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_80211.jpg,True,1
p081,c1,img_24255.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_24255.jpg,True,1
p081,c1,img_5242.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_5242.jpg,True,1
p081,c1,img_63233.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_63233.jpg,True,1
p081,c1,img_86495.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_86495.jpg,True,1
p081,c1,img_85165.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_85165.jpg,True,1
p081,c1,img_6300.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_6300.jpg,True,1
p081,c1,img_53728.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_53728.jpg,True,1
p081,c1,img_49027.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_49027.jpg,True,1
p081,c1,img_63037.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_63037.jpg,True,1
p081,c1,img_19099.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_19099.jpg,True,1
p081,c1,img_37460.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_37460.jpg,True,1
p081,c1,img_93879.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_93879.jpg,True,1
p081,c1,img_6212.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_6212.jpg,True,1
p081,c1,img_68842.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_68842.jpg,True,1
p081,c1,img_66222.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_66222.jpg,True,1
p081,c1,img_79000.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_79000.jpg,True,1
p081,c1,img_21305.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_21305.jpg,True,1
p081,c1,img_35302.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c1\img_35302.jpg,True,1
p081,c2,img_24508.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_24508.jpg,True,2
p081,c2,img_47662.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_47662.jpg,True,2
p081,c2,img_24023.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_24023.jpg,True,2
p081,c2,img_84503.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_84503.jpg,True,2
p081,c2,img_71726.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_71726.jpg,True,2
p081,c2,img_56804.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_56804.jpg,True,2
p081,c2,img_63662.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_63662.jpg,True,2
p081,c2,img_32687.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_32687.jpg,True,2
p081,c2,img_49445.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_49445.jpg,True,2
p081,c2,img_2967.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_2967.jpg,True,2
p081,c2,img_41728.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_41728.jpg,True,2
p081,c2,img_15756.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_15756.jpg,True,2
p081,c2,img_55338.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_55338.jpg,True,2
p081,c2,img_51781.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_51781.jpg,True,2
p081,c2,img_97226.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_97226.jpg,True,2
p081,c2,img_31406.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_31406.jpg,True,2
p081,c2,img_55152.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_55152.jpg,True,2
p081,c2,img_16853.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_16853.jpg,True,2
p081,c2,img_93382.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_93382.jpg,True,2
p081,c2,img_67369.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_67369.jpg,True,2
p081,c2,img_15659.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_15659.jpg,True,2
p081,c2,img_46160.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_46160.jpg,True,2
p081,c2,img_15219.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_15219.jpg,True,2
p081,c2,img_82776.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_82776.jpg,True,2
p081,c2,img_90732.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_90732.jpg,True,2
p081,c2,img_48977.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_48977.jpg,True,2
p081,c2,img_4721.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_4721.jpg,True,2
p081,c2,img_15520.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_15520.jpg,True,2
p081,c2,img_34451.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_34451.jpg,True,2
p081,c2,img_57036.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_57036.jpg,True,2
p081,c2,img_100458.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_100458.jpg,True,2
p081,c2,img_51235.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_51235.jpg,True,2
p081,c2,img_78315.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_78315.jpg,True,2
p081,c2,img_16831.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_16831.jpg,True,2
p081,c2,img_90344.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_90344.jpg,True,2
p081,c2,img_13188.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_13188.jpg,True,2
p081,c2,img_85296.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_85296.jpg,True,2
p081,c2,img_11744.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_11744.jpg,True,2
p081,c2,img_16231.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_16231.jpg,True,2
p081,c2,img_83976.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_83976.jpg,True,2
p081,c2,img_94192.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_94192.jpg,True,2
p081,c2,img_20114.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_20114.jpg,True,2
p081,c2,img_93725.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_93725.jpg,True,2
p081,c2,img_97064.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_97064.jpg,True,2
p081,c2,img_35305.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_35305.jpg,True,2
p081,c2,img_66384.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_66384.jpg,True,2
p081,c2,img_6346.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_6346.jpg,True,2
p081,c2,img_16635.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_16635.jpg,True,2
p081,c2,img_51247.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_51247.jpg,True,2
p081,c2,img_20214.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_20214.jpg,True,2
p081,c2,img_20223.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_20223.jpg,True,2
p081,c2,img_61122.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_61122.jpg,True,2
p081,c2,img_32165.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_32165.jpg,True,2
p081,c2,img_34920.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_34920.jpg,True,2
p081,c2,img_23794.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_23794.jpg,True,2
p081,c2,img_44274.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_44274.jpg,True,2
p081,c2,img_27484.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_27484.jpg,True,2
p081,c2,img_87286.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_87286.jpg,True,2
p081,c2,img_89455.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_89455.jpg,True,2
p081,c2,img_43132.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_43132.jpg,True,2
p081,c2,img_29170.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_29170.jpg,True,2
p081,c2,img_79318.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_79318.jpg,True,2
p081,c2,img_96719.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_96719.jpg,True,2
p081,c2,img_77950.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_77950.jpg,True,2
p081,c2,img_96245.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_96245.jpg,True,2
p081,c2,img_5362.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_5362.jpg,True,2
p081,c2,img_26768.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_26768.jpg,True,2
p081,c2,img_100738.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_100738.jpg,True,2
p081,c2,img_94933.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_94933.jpg,True,2
p081,c2,img_5465.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_5465.jpg,True,2
p081,c2,img_31569.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_31569.jpg,True,2
p081,c2,img_46217.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_46217.jpg,True,2
p081,c2,img_13221.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_13221.jpg,True,2
p081,c2,img_38037.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_38037.jpg,True,2
p081,c2,img_86211.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_86211.jpg,True,2
p081,c2,img_87387.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_87387.jpg,True,2
p081,c2,img_30690.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_30690.jpg,True,2
p081,c2,img_71589.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_71589.jpg,True,2
p081,c2,img_68333.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_68333.jpg,True,2
p081,c2,img_100108.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_100108.jpg,True,2
p081,c2,img_61253.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_61253.jpg,True,2
p081,c2,img_9779.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_9779.jpg,True,2
p081,c2,img_95501.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_95501.jpg,True,2
p081,c2,img_10607.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_10607.jpg,True,2
p081,c2,img_52577.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_52577.jpg,True,2
p081,c2,img_74571.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_74571.jpg,True,2
p081,c2,img_75158.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_75158.jpg,True,2
p081,c2,img_37438.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_37438.jpg,True,2
p081,c2,img_62656.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_62656.jpg,True,2
p081,c2,img_69088.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_69088.jpg,True,2
p081,c2,img_93872.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_93872.jpg,True,2
p081,c2,img_90583.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_90583.jpg,True,2
p081,c2,img_15905.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_15905.jpg,True,2
p081,c2,img_81361.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_81361.jpg,True,2
p081,c2,img_38337.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_38337.jpg,True,2
p081,c2,img_82253.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_82253.jpg,True,2
p081,c3,img_89165.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_89165.jpg,True,3
p081,c3,img_2114.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_2114.jpg,True,3
p081,c3,img_13326.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_13326.jpg,True,3
p081,c3,img_33011.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_33011.jpg,True,3
p081,c3,img_64792.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_64792.jpg,True,3
p081,c3,img_50977.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_50977.jpg,True,3
p081,c3,img_27867.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_27867.jpg,True,3
p081,c3,img_84460.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_84460.jpg,True,3
p081,c3,img_17998.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_17998.jpg,True,3
p081,c3,img_93704.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_93704.jpg,True,3
p081,c3,img_19220.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_19220.jpg,True,3
p081,c3,img_82742.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_82742.jpg,True,3
p081,c3,img_40557.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_40557.jpg,True,3
p081,c3,img_33972.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_33972.jpg,True,3
p081,c3,img_62800.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_62800.jpg,True,3
p081,c3,img_50125.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_50125.jpg,True,3
p081,c3,img_28942.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_28942.jpg,True,3
p081,c3,img_4863.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_4863.jpg,True,3
p081,c3,img_73586.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_73586.jpg,True,3
p081,c3,img_63976.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_63976.jpg,True,3
p081,c3,img_84256.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_84256.jpg,True,3
p081,c3,img_12185.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_12185.jpg,True,3
p081,c3,img_98784.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_98784.jpg,True,3
p081,c3,img_69971.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_69971.jpg,True,3
p081,c3,img_54898.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_54898.jpg,True,3
p081,c3,img_44716.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_44716.jpg,True,3
p081,c3,img_29284.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_29284.jpg,True,3
p081,c3,img_75477.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_75477.jpg,True,3
p081,c3,img_84810.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_84810.jpg,True,3
p081,c3,img_4640.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_4640.jpg,True,3
p081,c3,img_87470.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_87470.jpg,True,3
p081,c3,img_35269.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_35269.jpg,True,3
p081,c3,img_43348.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_43348.jpg,True,3
p081,c3,img_98876.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_98876.jpg,True,3
p081,c3,img_65100.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_65100.jpg,True,3
p081,c3,img_45785.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_45785.jpg,True,3
p081,c3,img_89257.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_89257.jpg,True,3
p081,c3,img_9682.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_9682.jpg,True,3
p081,c3,img_83354.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_83354.jpg,True,3
p081,c3,img_51491.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_51491.jpg,True,3
p081,c3,img_90603.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_90603.jpg,True,3
p081,c3,img_36761.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_36761.jpg,True,3
p081,c3,img_12537.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_12537.jpg,True,3
p081,c3,img_42039.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_42039.jpg,True,3
p081,c3,img_26519.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_26519.jpg,True,3
p081,c3,img_44440.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_44440.jpg,True,3
p081,c3,img_63572.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_63572.jpg,True,3
p081,c3,img_90911.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_90911.jpg,True,3
p081,c3,img_83425.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_83425.jpg,True,3
p081,c3,img_25363.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_25363.jpg,True,3
p081,c3,img_13389.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_13389.jpg,True,3
p081,c3,img_93142.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_93142.jpg,True,3
p081,c3,img_35732.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_35732.jpg,True,3
p081,c3,img_73295.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_73295.jpg,True,3
p081,c3,img_6811.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_6811.jpg,True,3
p081,c3,img_41984.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_41984.jpg,True,3
p081,c3,img_44260.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_44260.jpg,True,3
